id,created_at,full_text,hour,weekday,week,month,mentions_engie,critical_tweet
"1,82E+18",2024-07-22 00:00:00+00:00,@ENGIEgroup @ENGIEpartFR @GRDF vous croyez que c’est normal de couper le gaz quand on a 2 enfants en bas âge sans nous prévenir en plus??? Parce que votre sois disant message envoyer le 11/07 il est inexistant.\nFaut arrêter de se foutre de la gueule du monde à un moment https://t.co/3UXSEdP3xY,19,Monday,2024-07-22/2024-07-28,2024-07,True,False
"1,82E+18",2024-07-23 00:00:00+00:00,@ENGIEpartFR bonjour. Comment résilier son abonnement quand on a déménagé ? J’essaie de vous joindre depuis un mois 🙁,15,Tuesday,2024-07-22/2024-07-28,2024-07,True,False
"1,82E+18",2024-07-23 00:00:00+00:00,45 min au téléphone avec @ENGIEpartFR pour tenter de comprendre leurs tableaux aux intitulés trompeurs pr notre offre qui change au 1er septembre.\nJe fais les calculs avec la dame.\nEn se basant sur notre conso réelle de 2023 : tarif +46% ! 🤬😱\nMais vous êtes malades !!,18,Tuesday,2024-07-22/2024-07-28,2024-07,True,False
"1,82E+18",2024-07-25 00:00:00+00:00,"@ENGIEgroup @ENGIEpartFR \nJe veux bien être gentille, mais les mail à 2h38, pour me dire que vous changer mon échéancier mais en plus vous l’augmenter de 40€, vous vous êtes cru ou ?",0,Thursday,2024-07-22/2024-07-28,2024-07,True,False
"1,82E+18",2024-07-27 00:00:00+00:00,"@ENGIEgroup @ENGIEpartFR pires escrocs, ça vous dérange pas de faire payer 400€ a une de vos clientes tout simplement parce qu'une de vos salariées n'a pas été capable de faire son travail correctement ? La honte absolue.",0,Saturday,2024-07-22/2024-07-28,2024-07,True,False
"1,82E+18",2024-07-29 00:00:00+00:00,Depuis le mois de Juin je demande une facture à mon service client ENGIE. Ma dernière facture date de Septembre 2023. Service client qui se permet de raccrocher au nez de ses clients. Il ne donne aucune solution. À ce jour toujours aucune facture. #engie @ENGIEgroup @ENGIEpartFR,9,Monday,2024-07-29/2024-08-04,2024-07,True,True
"1,82E+18",2024-07-29 00:00:00+00:00,"@ENGIEpartFR mes plus sincères remerciements, a tout le personnel, pour force majeure j'ai du déménager, votre personnel un 10/10 mil fois merci",16,Monday,2024-07-29/2024-08-04,2024-07,True,False
"1,82E+18",2024-07-30 00:00:00+00:00,@ENGIEpartFR Merci d'arrêter de balader les gens!!! Et de faire votre travail \n#escroc,7,Tuesday,2024-07-29/2024-08-04,2024-07,True,False
"1,82E+18",2024-07-31 00:00:00+00:00,@ENGIEpartFR bonjour j'aurais besoin d'informations svp,9,Wednesday,2024-07-29/2024-08-04,2024-07,True,False
"1,82E+18",2024-04-08 00:00:00+00:00,"@enedis_bourg Bonjour, plus de 10h de coupures d'électricité en 2 jours avec les chaleurs actuelles... Aucune heure de fin de travaux un dimanche. Actuellement, il est 14h, la coupure à commencer à 8h30... \nJ'ai le droit d'avoir de l'électricité pour manger ou de l'eau chaude ?",12,Sunday,2024-04-08/2024-04-14,2024-04,False,False
"1,82E+18",2024-05-08 00:00:00+00:00,@ENGIEpartFR pour finir plus vite une facture on me dit non mais vous avez pas d’argent ?,8,Monday,2024-05-06/2024-05-12,2024-05,True,True
"1,82E+18",2024-05-08 00:00:00+00:00,@ENGIEpartFR ou comment se moquer des clients ? Le service clients qui me passe le service facturation car il n'est pas capable d'effectuer une demande à son collègue : c'est n'importe quoi ! \n#leclientfaitletravaildesemployes,12,Monday,2024-05-06/2024-05-12,2024-05,True,False
"1,82E+18",2024-05-08 00:00:00+00:00,"@enedis_bourg @Chronopost @SNCFVoyageurs Bon record battu, 24h de coupure d'électricité en 3 jours, avec un mépris total du conseiller clientèle et de @ENGIEpartFR . Une vraie finale de Rolland Garros, pour ne pas m'indemniser mes pertes alimentaires... Oh on est au Cambodge ou quoi là ?",14,Monday,2024-05-06/2024-05-12,2024-05,True,False
"1,82E+18",2024-06-08 00:00:00+00:00,"@ENGIEpartFR  bonjour,  mail de fraude, je ne suis même pas chez vous.\nSouhaitez-vous que je vous fasse suivre ce mail ? https://t.co/QtttYUTmup",8,Tuesday,2024-06-03/2024-06-09,2024-06,True,False
"1,82E+18",2024-06-08 00:00:00+00:00,"@ENGIEpartSAV hello, possible d’aller en DM ?",13,Tuesday,2024-06-03/2024-06-09,2024-06,True,False
"1,82E+18",2024-08-08 00:00:00+00:00,"@ENGIEpartFR 2 mois après les remboursements annuels toujours rien de votre part, toutes les 2 semaines on me dit vos remboursements seront dispo dans 2 semaines et on est le 8 août j’ai toujours rien. Franchement organisation à revoir. En attente toujours d’une réponse.",12,Thursday,2024-08-05/2024-08-11,2024-08,True,False
"1,82E+18",2024-09-08 00:00:00+00:00,"@ENGIEpartFR est une blague en termes de relation client, incompétent et très condescendant. Pour réclamer de l'argent, il savent faire mais pour appliquer des réductions pour défaut de fournitures d'électricité, plus personne...",7,Friday,2024-09-02/2024-09-08,2024-09,True,False
"1,82E+18",2024-09-08 00:00:00+00:00,"@ENGIEpartSAV 3 questions :\n1/ impossible de me connecter, alors que je n'ai aucun problème sur les sites d'eau, d'électricité, impôts et autres. La connexion par France Connect ne fonctionne pas non plus pour le site Engie parce que 2/\n2/ je ne reçois aucune facture, alors que",8,Friday,2024-09-02/2024-09-08,2024-09,True,True
"1,82E+18",2024-10-08 00:00:00+00:00,@ENGIEpartFR besoin de vous 🫠,15,Saturday,2024-10-07/2024-10-13,2024-10,True,False
"1,82E+18",2024-11-08 00:00:00+00:00,@ENGIEpartFR comment pouvez vous me demander 136 euros alors que je vie seul . J'ai pas les moyens ......,12,Sunday,2024-11-04/2024-11-10,2024-11,True,False
"1,82E+18",2024-08-13 00:00:00+00:00,"@ENGIEpartFR dites messieurs, dames, de ENGIE, ça va, pas trop gêner de faire attendre les gens 15 jours pour régulariser un compteur ? Sans deconner",10,Tuesday,2024-08-12/2024-08-18,2024-08,True,False
"1,82E+18",2024-08-13 00:00:00+00:00,"@ENGIEpartFR Votre site web sera de nouveau accessible quand pour consulter mes factures ??? J'en ai besoin pour un justificatif !!! 2 mois que le site est inaccessible !!! Ne me dîtes pas de vous parler en Mp , je sais que c'est une machine",10,Tuesday,2024-08-12/2024-08-18,2024-08,True,True
"1,82E+18",2024-08-14 00:00:00+00:00,"Bonjour @ENGIEpartSAV j'ignore si vous faites partie des organismes qui ne peuvent plus accéder a leurs DM, mais je viens de vous en envoyer un...",11,Wednesday,2024-08-12/2024-08-18,2024-08,True,False
"1,83E+18",2024-08-20 00:00:00+00:00,Et un phishing/scam de l'espace clients particuliers de @ENGIEpartFR...\nCa ne s'arrêtera jamais. 😭 https://t.co/tePgUl0au1,6,Tuesday,2024-08-19/2024-08-25,2024-08,True,False
"1,83E+18",2024-08-21 00:00:00+00:00,@ENGIEpartFR votre service client est CATASTROPHIQUE ! Une honte !,7,Wednesday,2024-08-19/2024-08-25,2024-08,True,False
"1,83E+18",2024-08-21 00:00:00+00:00,Hé @ENGIEpartFR je crois bien que votre site c'est de la merde ! https://t.co/8ibNMU9IHp,18,Wednesday,2024-08-19/2024-08-25,2024-08,True,False
"1,83E+18",2024-08-23 00:00:00+00:00,@ENGIEpartFR bonjour pourriez-vous me dire quand votre application sur téléphone IOs va fonctionner correctement ? Depuis des semaines impossible de connaître la consommation les comparaisons avec les années antérieures ? Merci,3,Friday,2024-08-19/2024-08-25,2024-08,True,False
"1,83E+18",2024-08-23 00:00:00+00:00,"Fidèle cliente depuis des années chez   @ENGIEpartFR , mes factures ne font qu’augmenter alors que ma conso n’a pas changé ! \n\nEnvie de résilier mon contrat dans les prochains jours. \nIl me faut  choisir un autre fournisseur mais je ne sais pas lequel. \nVous êtes chez qui vous ?",7,Friday,2024-08-19/2024-08-25,2024-08,True,True
"1,83E+18",2024-08-23 00:00:00+00:00,"@ENGIEpartFR faire payer des factures de clôture aux particuliers à cause d’une erreur de votre part , ça vous dérange pas trop ?",9,Friday,2024-08-19/2024-08-25,2024-08,True,True
"1,83E+18",2024-08-23 00:00:00+00:00,"@ENGIEpartSAV @ENGIEpartFR Nous vous avons déjà contacté pour cette erreur, par téléphone. Vous nous avez renvoyé une nouvelle facture avec le même montant à régler … Super de se foutre de la gueule des clients de telle façon",15,Friday,2024-08-19/2024-08-25,2024-08,True,True
"1,83E+18",2024-08-27 00:00:00+00:00,"@ENGIEpartFR bonjour, j’ai besoin de votre aide : \n1 – Le 29 Juillet je reçois l’appel d’un de vos collaborateurs, m’indiquant qu’il y a une anomalie dans mon index de consommation et me demande d’aller faire une relève sur mon compteur gaz. Ce que je fais.",7,Tuesday,2024-08-26/2024-09-01,2024-08,True,False
"1,83E+18",2024-08-27 00:00:00+00:00,"Dis @ENGIEpartFR, ce serait bien que tu arrêtes de m’envoyer par mail le bilan de conso du contrat que j’ai transféré quand j’ai déménagé",14,Tuesday,2024-08-26/2024-09-01,2024-08,True,False
"1,83E+18",2024-08-28 00:00:00+00:00,"Euh @ENGIEpartFR je viens juste de regarder le prévisionnel de ma facture de régul : 230.23 euros pour le 16 01 25, sachant que je paie déjà mensuellement 130 euros. Vous voulez quoi ? Que je me désengage de chez vous ou que je me désengage du gaz ? @ENGIEpartSAV",10,Wednesday,2024-08-26/2024-09-01,2024-08,True,True
"1,83E+18",2024-08-28 00:00:00+00:00,@ENGIEpartFR  j’arrive pas à me connecter à mon application…. C’est vraiment pénible,19,Wednesday,2024-08-26/2024-09-01,2024-08,True,False
"1,83E+18",2024-08-29 00:00:00+00:00,@ENGIEpartSAV petit problème engie en voulant recharger ma voiture j'ai été débité 2 fois https://t.co/r8UF8RNjEa,15,Thursday,2024-08-26/2024-09-01,2024-08,True,True
"1,83E+18",2024-08-29 00:00:00+00:00,@ENGIEpartFR me demande 215€ de régularisation ++++ augmentation des mensualités pour l’année suivante de 20€/mois mais on est où là \nJe vivais à 17*C tout l’hiver à faire mon petit citoyen modèle là,19,Thursday,2024-08-26/2024-09-01,2024-08,True,False
"1,83E+18",2024-08-30 00:00:00+00:00,"@ENGIEpartFR , tjs aussi cata le service client … jamais de réponse , hier des techniciens qui se présentent chez moi pour une inter faite y a 6 mois, et dont j’attend tjs la facture. Un devis de réparation signé en juillet , aucune date à ce jour … la plateforme ne sert à rien",12,Friday,2024-08-26/2024-09-01,2024-08,True,True
"1,83E+18",2024-01-09 00:00:00+00:00,@ENGIEpartFR on pourrait dm svp?,8,Sunday,2024-01-08/2024-01-14,2024-01,True,False
"1,83E+18",2024-03-09 00:00:00+00:00,"Ont verra bien en attendant je paye plus de 80e par mois chez @ENGIEpartFR , et cela ne peu pas continuer....",19,Tuesday,2024-03-04/2024-03-10,2024-03,True,False
"1,83E+18",2024-04-09 00:00:00+00:00,Depuis ma régule de 2k chez tufi @ENGIEpartFR je préfère tomber malade tout l’hiver qu’allumer,10,Wednesday,2024-04-08/2024-04-14,2024-04,True,False
"1,83E+18",2024-05-09 00:00:00+00:00,"Bonjour @ENGIEpartFR, vous m'avez appelé pour préparer mes régulations de facture. Ca fait 3 mois que vous me facturez 167€ alors que mon contrat est à 46€ et que j'avais demandé à passer à 100 pour anticiper la régulation. Une explication logique autre que ""c'est le systeme""?",8,Thursday,2024-05-06/2024-05-12,2024-05,True,True
"1,83E+18",2024-05-09 00:00:00+00:00,"@ENGIEpartFR @60millions mon compteur Linky envoie des informations erronées à Engie, malgré les relances et appels personne de chez Engie ne daigne se déplacer pour consulter les informations de mon compteur. Engie me débite des factures erronées quels sont mes recours ?",15,Thursday,2024-05-06/2024-05-12,2024-05,True,True
"1,83E+18",2024-05-09 00:00:00+00:00,Vos télé conseillers c’est pas possible @ENGIEpartFR le mec m’a limite insulté 😳\nIls sont comment les votre @TotalEnergies ?,18,Thursday,2024-05-06/2024-05-12,2024-05,True,False
"1,83E+18",2024-09-09 00:00:00+00:00,@ENGIEpartFR SERVICE CLIENT CATASTROPHIQUE 2 MOIS QUE JE COURS APRES 150€ QUE ENGIE ME DOIS,9,Monday,2024-09-09/2024-09-15,2024-09,True,False
"1,83E+18",2024-10-09 00:00:00+00:00,#Sondage : Quel pourcentage peut-on économiser sur sa facture de chauffage en isolant correctement ses combles ? 🏠\n\nLa réponse dans quelques jours sur notre compte @ENGIEpartFR ! 😉\n\n#JAgisAvecENGIE,7,Tuesday,2024-10-07/2024-10-13,2024-10,True,True
"1,83E+18",2024-10-09 00:00:00+00:00,Pas de problème @ENGIEpartFR les hausses de tarif d’abonnement au gaz. Une augmentation du kWh ok mais vous justifiez comment la hausse d’abonnement ? Moins de conso et une facture qui explose sur les dernières années à qui profite le crime ?,18,Tuesday,2024-10-07/2024-10-13,2024-10,True,True
"1,83E+18",2024-11-09 00:00:00+00:00,Merci ⁦@ENGIEpartFR⁩ les prix sont https://t.co/OWvHYebaKU bougie proche 300€ D abonnement annuel.soit 30€ par mois 🕯️🕯️🕯️ https://t.co/B42zeQY1AX,17,Wednesday,2024-11-04/2024-11-10,2024-11,True,False
"1,83E+18",2024-11-09 00:00:00+00:00,@lavoixdunord @ENGIEpartFR @ENGIEgroup a dû anticiper la hausse je suis passé de 120 à 350€ par mois en 1 été ……,19,Wednesday,2024-11-04/2024-11-10,2024-11,True,False
"1,84E+18",2024-09-16 00:00:00+00:00,@ENGIEpartFR    service déplorable   ...  impossible  d'envoyer un mail   .... trés mecontent,10,Monday,2024-09-16/2024-09-22,2024-09,True,False
"1,84E+18",2024-09-16 00:00:00+00:00,@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique,13,Monday,2024-09-16/2024-09-22,2024-09,True,False
"1,84E+18",2024-09-16 00:00:00+00:00,@ENGIEpartFR Vous m’avez coupé l’électricité alors que je suis insuffisant respiratoire sous oxygène 24/24 avec une machine électrique \nBernard Magault \nNuméro contrat : 511 859 172\nRéf client : 308 539 679,14,Monday,2024-09-16/2024-09-22,2024-09,True,False
"1,84E+18",2024-09-18 00:00:00+00:00,@ENGIEpartFR Impossible de vous joindre par téléphone m herbecq 0668803463,6,Wednesday,2024-09-16/2024-09-22,2024-09,True,False
"1,84E+18",2024-09-18 00:00:00+00:00,"@ENGIEpartFR Bonjour,\nÇa fait des années que j’ai l’application ENGIE. Je n’ai jamais pu m’y connecter, j’ai tout le temps ce massage d’erreur. Si je passe par internet, aucun soucis.\nC’est que chez moi, ou c’est un problème régulier? https://t.co/9RXkIXRH5P",11,Wednesday,2024-09-16/2024-09-22,2024-09,True,True
"1,84E+18",2024-09-20 00:00:00+00:00,"@ENGIEpartSAV Bonjour, avez-vous un ligne téléphonique de service à la clientèle à laquelle on peut s'adresser en espagnol ? Merci",13,Friday,2024-09-16/2024-09-22,2024-09,True,False
"1,84E+18",2024-09-20 00:00:00+00:00,"@ENGIEpartFR  Le gaz est coupé dans la copropriété pour cause de ""factures impayées"" alors que celles-ci le sont mais n'ont pas été enregistrées comme tel. Plsrs immeubles dans ce cas. Combien de fois cela va-t-il arriver encore ? On nous annonce ""pas d'eau chaude de w-e"" ?!",20,Friday,2024-09-16/2024-09-22,2024-09,True,True
"1,84E+18",2024-09-23 00:00:00+00:00,je viens de découvrir que @ENGIEpartFR a augmenté ses tarifs de 25 % pendant l’été 😳😳😳 comment des trucs comme ça sont possibles sans que tout explose dans le pays ?? moi mon salaire il prend jamais +25 % contrairement aux billets sncf ou au tarif de gaz « réglementé »,18,Monday,2024-09-23/2024-09-29,2024-09,True,False
"1,84E+18",2024-09-24 00:00:00+00:00,@EDFetMoi Et les clients déjà chez vous ? Ils doivent contacter @ENGIEpartFR ?,9,Tuesday,2024-09-23/2024-09-29,2024-09,True,False
"1,84E+18",2024-09-25 00:00:00+00:00,#engie @ENGIEpartFR cela vous arrive de répondre aux lettres recommandées que vos clients vous envoient? Vous ne respectez plus rien !,10,Wednesday,2024-09-23/2024-09-29,2024-09,True,False
"1,84E+18",2024-09-26 00:00:00+00:00,🔴 Merci à tous d'avoir suivi notre #Live et notre participation à la 7e édition de l’#UAPV dédiée à l'#autoconsommation solaire !\n\nSuivez notre compte @ENGIEpartFR et apprenez-en plus sur les solutions pour consommer moins et mieux ! 😉\n\n#JAgisAvecENGIE https://t.co/kEHrMhLmqs,15,Thursday,2024-09-23/2024-09-29,2024-09,True,False
"1,84E+18",2024-09-27 00:00:00+00:00,"@ENGIEpartFR @ENERPLAN C’est super d’éduquer les consommateurs mais éduquez vous et répondez aux lettres recommandées que le client vous envoie !?  Le respect du client, vous ne l’avez plus !",5,Friday,2024-09-23/2024-09-29,2024-09,True,False
"1,84E+18",2024-09-30 00:00:00+00:00,Plus d'eau chaude sur deux bâtiments du nouveau quartier république raccordés au réseau de chaleur... #Nantes Ça revient quand 😬🥶 @ENGIEpartFR ?,20,Monday,2024-09-30/2024-10-06,2024-09,True,False
"1,84E+18",2024-02-10 00:00:00+00:00,"3 jours que l’entreprise est sensée me rappeler et ne m’a pas rappelée. Je n’ai toujours pas d’eau chaude. Je prends des douches glaciales tous les jours. L’entreprise nous fait tourner en bourrique. Ma mère a appelé l’entreprise avec son patient chauffagiste pendant 2h ce matin. Les gens au bout du fil n’y connaissent rien en chaudière. Et ils prétendent qu’ils rappellent et ne rappellent pas. Ils m’ont installée n’importe comment mon ballon d’eau chaude et d’après le patient de ma mère y’a des fils qui sont n’importe comment ! Ma mère a payé un accompte pour l’installation et on est comme des connes. Que faire ? Changer d’entreprise ? Je vous invite à ne jamais faire appel à cette entreprise , ça s’appelle ENGIE. Ils vont avoir des avis Google très négatifs de ma part. On est déjà au mois d’octobre et je ne peux pas avoir d’eau chaude, ça dure depuis le mois d’août cette histoire.\n@ENGIEpartFR @ENGIEgroup \n\nC’est un scandale ! Je suis polyhandicapée et je me retrouve à l’eau froide depuis des semaines.",13,Wednesday,2024-02-05/2024-02-11,2024-02,True,True
"1,84E+18",2024-03-10 00:00:00+00:00,"Le mail un peu bugé @ENGIEpartFR et avant on avait un lien pour refusé, visiblement maintenant obligé de téléphoner 😭 https://t.co/NowvOsM207",12,Thursday,2024-03-04/2024-03-10,2024-03,True,False
"1,84E+18",2024-03-10 00:00:00+00:00,@ENGIEpartFR  impossible de vous contacter par mail à chaque fois erreur dans votre formulaire!! possible d'avoir une adresse mail ??? ça commence à me saouler vos arnaques !,17,Thursday,2024-03-04/2024-03-10,2024-03,True,False
"1,84E+18",2024-03-10 00:00:00+00:00,@ENGIEpartFR Y a t il des heures creuses,21,Thursday,2024-03-04/2024-03-10,2024-03,True,False
"1,84E+18",2024-04-10 00:00:00+00:00,"On a pris une régul de 300 euros sur notre facture @ENGIEpartFR, bon certes… mais j’apprends mtn que notre offre n’étant plus commercialisée, on prend en plus 100 euros d’augmentation/mois avec la nouvelle… 🫠. Et merci le courrier obscur pour t’informer bien sûr.",6,Friday,2024-04-08/2024-04-14,2024-04,True,True
"1,84E+18",2024-04-10 00:00:00+00:00,"@ENGIEpartSAV Ma mère vous a contacté suite à votre message Twitter, et toujours rien !!!",7,Friday,2024-04-08/2024-04-14,2024-04,True,False
"1,84E+18",2024-04-10 00:00:00+00:00,"ENGIE HOME SERVICE :\nLa pire expérience de toute ma vie avec une entreprise ! \n\nVotre entreprise m’a bloquée le jeudi pendant 5h chez moi, ensuite m’a bloquée mon vendredi en prétendant qu’un mec viendrait le vendredi pour régler ce qui ne va pas ( soit disant une histoire de résistance). Tout le vendredi j’ai attendu chez moi au qu’à où la personne viendrait comme c’était prévu, elle n’est jamais venu. Finalement le vendredi soir le mec m’a appelé pour me dire qu’il n’était pas au courant qu’il devait venir le vendredi, il m’a donné rendez-vous le lundi d’après à 7h30 du matin, soit disant j’allais enfin avoir de l’eau chaude. Il n’a pas réussi à régler le probleme, il est parti en me disant qu’il finirait par me mettre l’eau chaude et qu’il allait me rappeler pour revenir. Il ne m’a pas rappelée de toute la semaine ! Je vais porter plainte contre votre entreprise! Je n’ai jamais vu ça !\n\nMa mère a payé un acompte et je suis à l’eau froide depuis le mois d’août alors que je suis polyhandicapée !\n\n@ENGIEpartFR \n\n#scandale #engie #arnaque #incompetence #chauffeeau #entreprise #attention",8,Friday,2024-04-08/2024-04-14,2024-04,True,True
"1,84E+18",2024-04-10 00:00:00+00:00,"@ENGIEpartFR @Eno_kel et après vous avez l'audace de m'envoyer des lettres pour me réclamer 3 euros et des poussières ! ça va faire 3 ans ! en me menaçant pour ainsi dire ! si vous croyez que je vais me laissé faire , et payer ! vous faites fausse route avec moi !",8,Friday,2024-04-08/2024-04-14,2024-04,True,False
"1,84E+18",2024-04-10 00:00:00+00:00,"@ENGIEpartFR je vais porter plainte , toute la journée vous m’avez dit au téléphone que je me suis rétracté et que c’est bon je suis pas engagé chez vous pour m’envoyer à 18hr un mail de bienvenue avec un contrat que j’ai jamais signé, heureusement j’ai enregistré les 2 appels",17,Friday,2024-04-08/2024-04-14,2024-04,True,False
"1,84E+18",2024-06-10 00:00:00+00:00,PTDRRRRRRRRRR je change de fournisseur d'électricité et je dois payer 200 BALLES ????? Allez vous faire enculer @ENGIEpartFR !!!\n\nLundi matin ça va vous appelez et croyez moi que je vais pas payer vôtre merde ! 🖕 https://t.co/fEV7AINPIV,0,Sunday,2024-06-10/2024-06-16,2024-06,True,False
"1,84E+18",2024-06-10 00:00:00+00:00,@ENGIEpartFR Pour pouvoir en profiter faudrait déjà qu'on puisse accéder à notre compte depuis votre site et application qui ne fonctionnent plus depuis mai ( On est plusieurs à attendre que ça refonctionne) Veuillez me dire quand ceci sera réglé ici et pas en privé,20,Sunday,2024-06-10/2024-06-16,2024-06,True,False
"1,84E+18",2024-07-10 00:00:00+00:00,@ENGIEpartFR est ce que vous réalisez du démarchage dans Nancy cette semaine ?,11,Monday,2024-07-08/2024-07-14,2024-07,True,False
"1,84E+18",2024-08-10 00:00:00+00:00,"Suite de ma journée ""formulaire de contact foireux"" : la zone de commentaire limitée à 200 caractères. Dites @ENGIEpartFR on n'est plus en 1970 à compter les octets, hein... Si je saisis un message c'est que ma demande n'est pas simple.",16,Tuesday,2024-08-05/2024-08-11,2024-08,True,False
"1,84E+18",2024-09-10 00:00:00+00:00,@enedis_clients cc j’ai plus d’électricité mes voisins non plus on fait comment pitié,19,Wednesday,2024-09-09/2024-09-15,2024-09,False,False
"1,84E+18",2024-09-10 00:00:00+00:00,PAR PITIÉ RÉPONDEZ @ENGIEpartFR @enedis_clients,20,Wednesday,2024-09-09/2024-09-15,2024-09,True,False
"1,84E+18",2024-10-10 00:00:00+00:00,Vous êtes littéralement les gens les plus incompétents que j’ai pu croiser @ENGIEpartFR ! J’entre dans ma 3 eme semaines sans eau chaude / chauffage parce que vos services dépannage sont des INCAPABLES ! 3 pièces à changer j’ai l’impression d’avoir demandé l’impossible. Avff,0,Thursday,2024-10-07/2024-10-13,2024-10,True,False
"1,84E+18",2024-10-10 00:00:00+00:00,"Coucou @ENGIEpartFR une semaine maintenant que j'ai renvoyé mon devis de réparation pour ma chaudière, une semaine que j'appelle votre plateforme au Maroc avec des gens qui parlent presque pas français et qui récitent leur texte en refusant de me fixer un rdv : BOUGEZ-VOUS",6,Thursday,2024-10-07/2024-10-13,2024-10,True,False
"1,84E+18",2024-11-10 00:00:00+00:00,Neem nooit @ENGIEgroup in Nederland.,7,Friday,2024-11-04/2024-11-10,2024-11,True,False
"1,84E+18",2024-11-10 00:00:00+00:00,@ENGIEpartFR comment je sais si je suis à prix fixe ou pas?,16,Friday,2024-11-04/2024-11-10,2024-11,True,False
"1,85E+18",2024-10-14 00:00:00+00:00,Quand tu pose une question à @ENGIEpartFR sur ta facture on te conseil de résilier pour plus de facilité 😂 c est lunaire #energie #electricité https://t.co/Okgfx7wOiV,9,Monday,2024-10-14/2024-10-20,2024-10,True,True
"1,85E+18",2024-10-17 00:00:00+00:00,"Vraiment @ENGIEpartFR les vrais escrocs, comment les mecs m’abonnent alors que j’ai jamais signé aucun contrat et j’ai même appelé 2 fois pour annuler.",6,Thursday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-17 00:00:00+00:00,@ENGIEpartFR @ClaireCreation @Le_Figaro bonjour\nj'essaie ce matin de me connecter sur mon compte client pour récupérer la nouvelle facture sans succès \nje suis bloqué sur la reinisialition du mot de passe,6,Thursday,2024-10-14/2024-10-20,2024-10,True,True
"1,85E+18",2024-10-17 00:00:00+00:00,"Intervention du technicien @ENGIEgroup prévu pour ce matin, je reçois un mail dans la matinée qui me confirme un rendez vous le lendemain. Sans mon accord. J’ai pris ma journée exprès pour ce rdv! Quel incompétence et manque de professionnalisme @ENGIEpartFR  @ENGIEgroup",7,Thursday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-17 00:00:00+00:00,Et évidemment en appelant le service client aucun moyen de faire venir un technicien aujourd’hui. Vous allez me rembourser ma journée de congé @ENGIEgroup @ENGIEpartFR ? Déçu !,7,Thursday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-18 00:00:00+00:00,"@ENGIEpartFR Aucune pièce jointe ne souhaite être prise en compte dans mon message de réclamation. Je fais comment ? Pas une question de taille de fichiers, juste une erreur de chargement. Vous me demandez des documents que vous ne pouvez même pas recevoir !!",8,Friday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-18 00:00:00+00:00,Juste pour info... Nouveaux tarifs @ENGIEpartFR abonnement +9.74%\nPrix KWh +20%\nPrix KWh we +62%\nTranquille...\n@TPMP @60millions @Economie_Gouv @GG_RMC\n#droitdanslemur #taistoietpaye\n#bientotdanslarue https://t.co/clbKhWXyZh,9,Friday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-18 00:00:00+00:00,@ENGIEpartSAV  très mécontente et peu de le dire ! Réparation faite ce matin ! 1/2 heure après en panne impossible de joindre quelqu'un.  On me demande de prendre un rendez-vous alors que déjà 2 réparations en plus de ce matin !!!! HONTEUX,10,Friday,2024-10-14/2024-10-20,2024-10,True,True
"1,85E+18",2024-10-20 00:00:00+00:00,"L'abonnement de gaz x  2.36 + plage de consommation supérieure alors que j'ai considérablement réduit ma consommation. Ça va, @ENGIEpartFR ?",10,Sunday,2024-10-14/2024-10-20,2024-10,True,False
"1,85E+18",2024-10-20 00:00:00+00:00,@ENGIEpartFR Engie bonsoir !! Depuis le mois de mai votre application et votre site et votre application sont  inaccessibles . Quand comptez vous régler le problème ??? ( Ne me demandez pas de vous contactez via tél ou en pv ) https://t.co/SqLNmGdy5W,18,Sunday,2024-10-14/2024-10-20,2024-10,True,True
"1,85E+18",2024-10-21 00:00:00+00:00,vraiment @ENGIEpartFR je vous souhaite des mauvais rêves ! comment ça vous nous retirez près de 900€ pour aucune raison? c’est ça vous faites sur votre temps libre?,13,Monday,2024-10-21/2024-10-27,2024-10,True,False
"1,85E+18",2024-10-21 00:00:00+00:00,@ENGIEpartSAV MP,14,Monday,2024-10-21/2024-10-27,2024-10,True,False
"1,85E+18",2024-10-22 00:00:00+00:00,".@EDFofficiel quand vous rendez de l'argent en trop perçu annuellement en 2024, augmenter sans accord  les mensualités du calendrier 2025 de 15% est ce normal ? ca commence à ce voir votre manip de tréso chaque année... et  je vais donc faire une estimation chez @ENGIEpartFR",8,Tuesday,2024-10-21/2024-10-27,2024-10,True,False
"1,85E+18",2024-10-22 00:00:00+00:00,@ENGIEpartFR c'est normal qu'on ne puisse pas résilier un contrat ni depuis votre appli ni depuis le site ? Bande d'escrocs et de voleurs !,18,Tuesday,2024-10-21/2024-10-27,2024-10,True,False
"1,85E+18",2024-10-22 00:00:00+00:00,"@ENGIEpartFR le démarchage à domicile à 20h15, le démarcheur qui insiste pour qu’on lui donne des informations qui ne le regarde pas et face au refus répond « Mais vous n’êtes quand même pas pour l’augmentation des prix ? ». Maintenant c’est sûr, je ne serais jamais clients",18,Tuesday,2024-10-21/2024-10-27,2024-10,True,False
